,CMTE_ID,CMTE_PTY_AFFILIATION
39469,C00720912,DEM
39470,C00720979,DEM
39471,C00720995,DEM
39472,C00721019,DEM
39473,C00721027,REP
39474,C00721035,REP
39475,C00721043,REP
39476,C00721068,REP
39477,C00721076,REP
39478,C00721092,REP
39479,C00721100,REP
39480,C00721118,REP
39481,C00721126,REP
39482,C00721134,DEM
39483,C00721142,REP
39484,C00721167,REP
39485,C00721175,REP
39486,C00721183,DEM
39487,C00721217,REP
39488,C00721274,DEM
39489,C00721282,DEM
39490,C00721290,DEM
39491,C00721308,REP
39492,C00721324,DEM
39493,C00721332,REP
39494,C00721340,REP
39495,C00721357,REP
39496,C00721365,REP
39497,C00721415,REP
39498,C00721431,DEM
39499,C00721449,DEM
39500,C00721456,DEM
39501,C00721472,DEM
39502,C00721480,DEM
39503,C00721506,REP
39504,C00721514,DEM
39505,C00721530,DEM
39506,C00721548,REP
39507,C00721555,DEM
39508,C00721571,REP
39509,C00721589,REP
39510,C00721597,DEM
39511,C00721605,REP
39512,C00721613,DEM
39513,C00721639,REP
39514,C00721670,DEM
39515,C00721704,REP
39516,C00721738,REP
39517,C00721746,REP
39518,C00721753,DEM
39519,C00721761,DEM
39520,C00721787,REP
39521,C00721803,REP
39522,C00721829,REP
39523,C00721837,DEM
39524,C00721845,DEM
39525,C00721860,REP
39526,C00721878,REP
39527,C00721894,REP
39528,C00721902,REP
39529,C00721928,DEM
39530,C00721944,REP
39531,C00721985,REP
39532,C00721993,REP
39533,C00722009,DEM
39534,C00722066,DEM
39535,C00722074,DEM
39536,C00722082,REP
39537,C00722108,REP
39538,C00722124,REP
39539,C00722132,DEM
39540,C00722140,DEM
39541,C00722173,DEM
39542,C00722181,DEM
39543,C00722199,REP
39544,C00722207,REP
39545,C00722215,DEM
39546,C00722272,REP
39547,C00722280,DEM
39548,C00722298,DEM
39549,C00722314,DEM
39550,C00722355,REP
39551,C00722363,REP
39552,C00722389,REP
39553,C00722397,REP
39554,C00722439,REP
39555,C00722454,REP
39556,C00722462,REP
39557,C00722470,REP
39558,C00722504,REP
39559,C00722512,REP
39560,C00722538,DEM
39561,C00722553,REP
39562,C00722587,REP
39563,C00722595,REP
39564,C00722603,REP
39565,C00722611,REP
39566,C00722637,DEM
39567,C00722660,REP
39568,C00722686,DEM
39569,C00722694,REP
39570,C00722736,DEM
39571,C00722744,REP
39572,C00722751,REP
39573,C00722769,REP
39574,C00722777,REP
39575,C00722785,REP
39576,C00722793,DEM
39577,C00722801,REP
39578,C00722827,REP
39579,C00722843,DEM
39580,C00722876,DEM
39581,C00722892,REP
39582,C00722900,REP
39583,C00722934,DEM
39584,C00722942,DEM
39585,C00722983,DEM
39586,C00722991,DEM
39587,C00723007,DEM
39588,C00723015,REP
39589,C00723031,REP
39590,C00723064,REP
39591,C00723072,REP
39592,C00723106,DEM
39593,C00723122,DEM
39594,C00723130,DEM
39595,C00723155,REP
39596,C00723197,DEM
39597,C00723221,DEM
39598,C00723254,REP
39599,C00723288,REP
39600,C00723312,DEM
39601,C00723320,DEM
39602,C00723338,DEM
39603,C00723346,REP
39604,C00723379,DEM
39605,C00723429,DEM
39606,C00723445,REP
39607,C00723460,REP
39608,C00723478,REP
39609,C00723494,REP
39610,C00723502,REP
39611,C00723536,REP
39612,C00723585,DEM
39613,C00723601,DEM
39614,C00723619,DEM
39615,C00723635,REP
39616,C00723684,REP
39617,C00723692,DEM
39618,C00723700,DEM
39619,C00723734,DEM
39620,C00723742,REP
39621,C00723759,REP
39622,C00723767,REP
39623,C00723791,DEM
39624,C00723817,REP
39625,C00723833,REP
39626,C00723858,DEM
39627,C00723882,DEM
39628,C00723890,DEM
39629,C00723916,REP
39630,C00723932,REP
39631,C00723940,REP
39632,C00723957,REP
39633,C00723965,DEM
39634,C00723973,REP
39635,C00723999,DEM
39636,C00724005,DEM
39637,C00724013,REP
39638,C00724021,REP
39639,C00724047,DEM
39640,C00724054,DEM
39641,C00724062,REP
39642,C00724088,REP
39643,C00724096,DEM
39644,C00724161,REP
39645,C00724179,DEM
39646,C00724211,REP
39647,C00724245,REP
39648,C00724252,DEM
39649,C00724260,REP
39650,C00724278,DEM
39651,C00724294,DEM
39652,C00724302,REP
39653,C00724310,DEM
39654,C00724328,DEM
39655,C00724336,DEM
39656,C00724450,REP
39657,C00724468,DEM
39658,C00724476,REP
39659,C00724518,DEM
39660,C00724526,REP
39661,C00724567,REP
39662,C00724591,REP
39663,C00724609,REP
39664,C00724617,REP
39665,C00724625,DEM
39666,C00724641,REP
39667,C00724658,DEM
39668,C00724666,DEM
39669,C00724674,REP
39670,C00724682,REP
39671,C00724708,REP
39672,C00724716,DEM
39673,C00724732,DEM
39674,C00724740,DEM
39675,C00724765,REP
39676,C00724799,REP
39677,C00724815,REP
39678,C00724849,REP
39679,C00724872,REP
39680,C00724880,DEM
39681,C00724914,REP
39682,C00724930,DEM
39683,C00724963,REP
39684,C00724997,DEM
39685,C00725002,DEM
39686,C00725028,REP
39687,C00725036,REP
39688,C00725044,REP
39689,C00725051,DEM
39690,C00725069,DEM
39691,C00725093,REP
39692,C00725101,DEM
39693,C00725119,DEM
39694,C00725143,DEM
39695,C00725150,REP
39696,C00725176,REP
39697,C00725192,DEM
39698,C00725242,DEM
39699,C00725259,REP
39700,C00725267,REP
39701,C00725283,REP
39702,C00725333,REP
39703,C00725358,DEM
39704,C00725366,REP
39705,C00725374,REP
39706,C00725382,REP
39707,C00725408,REP
39708,C00725416,REP
39709,C00725440,DEM
39710,C00725457,REP
39711,C00725465,REP
39712,C00725473,DEM
39713,C00725499,DEM
39714,C00725507,REP
39715,C00725515,DEM
39716,C00725523,REP
39717,C00725531,REP
39718,C00725549,DEM
39719,C00725564,DEM
39720,C00725572,REP
39721,C00725598,DEM
39722,C00725622,DEM
39723,C00725648,REP
39724,C00725689,REP
39725,C00725697,REP
39726,C00725721,REP
39727,C00725739,DEM
39728,C00725754,DEM
39729,C00725762,DEM
39730,C00725770,DEM
39731,C00725788,DEM
39732,C00725796,REP
39733,C00725838,DEM
39734,C00725846,REP
39735,C00725853,REP
39736,C00725937,REP
39737,C00725952,DEM
39738,C00725978,REP
39739,C00726000,REP
39740,C00726018,DEM
39741,C00726026,REP
39742,C00726034,DEM
39743,C00726042,REP
39744,C00726059,DEM
39745,C00726067,DEM
39746,C00726075,DEM
39747,C00726083,DEM
39748,C00726091,DEM
39749,C00726109,REP
39750,C00726117,REP
39751,C00726141,REP
39752,C00726182,DEM
39753,C00726190,REP
39754,C00726216,REP
39755,C00726257,REP
39756,C00726273,DEM
39757,C00726299,DEM
39758,C00726315,DEM
39759,C00726323,DEM
39760,C00726372,DEM
39761,C00726430,DEM
39762,C00726455,DEM
39763,C00726497,REP
39764,C00726505,REP
39765,C00726513,REP
39766,C00726521,DEM
39767,C00726539,REP
39768,C00726547,REP
39769,C00726562,DEM
39770,C00726570,REP
39771,C00726596,REP
39772,C00726604,DEM
39773,C00726620,REP
39774,C00726646,DEM
39775,C00726661,DEM
39776,C00726687,REP
39777,C00726695,REP
39778,C00726703,DEM
39779,C00726752,REP
39780,C00726760,DEM
39781,C00726786,REP
39782,C00726794,REP
39783,C00726810,DEM
39784,C00726844,REP
39785,C00726851,DEM
39786,C00726885,REP
39787,C00726893,REP
39788,C00726901,REP
39789,C00726935,DEM
39790,C00726943,DEM
39791,C00726950,REP
39792,C00726968,DEM
39793,C00726976,REP
39794,C00726984,DEM
39795,C00726992,REP
39796,C00727008,DEM
39797,C00727016,DEM
39798,C00727040,DEM
39799,C00727057,DEM
39800,C00727081,REP
39801,C00727107,REP
39802,C00727115,REP
39803,C00727131,DEM
39804,C00727149,DEM
39805,C00727156,DEM
39806,C00727164,REP
39807,C00727255,DEM
39808,C00727263,DEM
39809,C00727271,REP
39810,C00727321,DEM
39811,C00727339,DEM
39812,C00727354,REP
39813,C00727362,DEM
39814,C00727412,DEM
39815,C00727461,DEM
39816,C00727503,REP
39817,C00727529,DEM
39818,C00727545,DEM
39819,C00727586,DEM
39820,C00727594,REP
39821,C00727610,REP
39822,C00727636,REP
39823,C00727644,DEM
39824,C00727677,DEM
39825,C00727685,DEM
39826,C00727693,DEM
39827,C00727727,REP
39828,C00727735,REP
39829,C00727743,REP
39830,C00727768,DEM
39831,C00727776,DEM
39832,C00727792,DEM
39833,C00727800,DEM
39834,C00727818,DEM
39835,C00727826,DEM
39836,C00727859,REP
39837,C00727867,DEM
39838,C00727883,REP
39839,C00727891,DEM
39840,C00727925,DEM
39841,C00727933,REP
39842,C00727958,REP
39843,C00727966,REP
39844,C00727990,DEM
39845,C00728055,DEM
39846,C00728089,REP
39847,C00728097,REP
39848,C00728105,DEM
39849,C00728154,DEM
39850,C00728170,REP
39851,C00728196,DEM
39852,C00728220,REP
39853,C00728238,REP
39854,C00728246,DEM
39855,C00728261,REP
39856,C00728287,REP
39857,C00728303,REP
39858,C00728311,DEM
39859,C00728329,REP
39860,C00728337,DEM
39861,C00728345,REP
39862,C00728386,REP
39863,C00728394,DEM
39864,C00728410,DEM
39865,C00728428,REP
39866,C00728444,DEM
39867,C00728451,REP
39868,C00728477,REP
39869,C00728568,DEM
39870,C00728584,DEM
39871,C00728592,DEM
39872,C00728600,DEM
39873,C00728618,REP
39874,C00728634,REP
39875,C00728675,DEM
39876,C00728691,REP
39877,C00728733,DEM
39878,C00728741,DEM
39879,C00728758,REP
39880,C00728774,DEM
39881,C00728782,DEM
39882,C00728790,REP
39883,C00728808,REP
39884,C00728824,REP
39885,C00728832,DEM
39886,C00728865,REP
39887,C00728873,DEM
39888,C00728915,REP
39889,C00728949,DEM
39890,C00728964,REP
39891,C00728972,REP
39892,C00728998,DEM
39893,C00729004,DEM
39894,C00729020,DEM
39895,C00729038,DEM
39896,C00729103,DEM
39897,C00729129,REP
39898,C00729137,DEM
39899,C00729145,DEM
39900,C00729178,REP
39901,C00729186,REP
39902,C00729194,REP
39903,C00729210,REP
39904,C00729244,REP
39905,C00729251,REP
39906,C00729277,DEM
39907,C00729319,REP
39908,C00729327,REP
39909,C00729335,REP
39910,C00729376,REP
39911,C00729418,DEM
39912,C00729426,DEM
39913,C00729434,DEM
39914,C00729475,DEM
39915,C00729491,REP
39916,C00729517,DEM
39917,C00729525,REP
39918,C00729541,DEM
39919,C00729558,DEM
39920,C00729566,DEM
39921,C00729590,DEM
39922,C00729608,REP
39923,C00729624,REP
39924,C00729632,DEM
39925,C00729640,REP
39926,C00729673,REP
39927,C00729681,DEM
39928,C00729699,DEM
39929,C00729707,REP
39930,C00729715,REP
39931,C00729764,DEM
39932,C00729798,REP
39933,C00729822,DEM
39934,C00729830,DEM
39935,C00729863,DEM
39936,C00729889,DEM
39937,C00729905,REP
39938,C00729913,REP
39939,C00729921,REP
39940,C00729947,DEM
39941,C00729954,REP
39942,C00729962,REP
39943,C00729988,REP
39944,C00729996,REP
39945,C00730010,DEM
39946,C00730028,DEM
39947,C00730036,DEM
39948,C00730044,DEM
39949,C00730051,DEM
39950,C00730077,REP
39951,C00730085,DEM
39952,C00730093,REP
39953,C00730101,REP
39954,C00730127,REP
39955,C00730135,DEM
39956,C00730150,REP
39957,C00730168,REP
39958,C00730176,DEM
39959,C00730184,DEM
39960,C00730192,REP
39961,C00730200,DEM
39962,C00730226,DEM
39963,C00730259,DEM
39964,C00730267,REP
39965,C00730291,DEM
39966,C00730309,REP
39967,C00730358,REP
39968,C00730408,DEM
39969,C00730424,REP
39970,C00730440,DEM
39971,C00730457,DEM
39972,C00730499,REP
39973,C00730507,REP
39974,C00730531,REP
39975,C00730572,REP
39976,C00730580,REP
39977,C00730648,DEM
39978,C00730655,REP
39979,C00730671,DEM
39980,C00730689,REP
39981,C00730721,DEM
39982,C00730754,DEM
39983,C00730804,REP
39984,C00730812,REP
39985,C00730820,DEM
39986,C00730838,DEM
39987,C00730846,REP
39988,C00730853,DEM
39989,C00730895,REP
39990,C00730911,REP
39991,C00730929,DEM
39992,C00730952,DEM
39993,C00730960,DEM
39994,C00730986,DEM
39995,C00730994,REP
39996,C00731026,REP
39997,C00731034,REP
39998,C00731059,REP
39999,C00731091,REP
40000,C00731125,DEM
40001,C00731141,DEM
40002,C00731166,DEM
40003,C00731182,DEM
40004,C00731208,DEM
40005,C00731232,REP
40006,C00731240,REP
40007,C00731257,REP
40008,C00731281,REP
40009,C00731299,DEM
40010,C00731315,REP
40011,C00731323,REP
40012,C00731331,REP
40013,C00731349,DEM
40014,C00731364,REP
40015,C00731380,DEM
40016,C00731398,REP
40017,C00731406,REP
40018,C00731422,DEM
40019,C00731430,DEM
40020,C00731463,DEM
40021,C00731539,REP
40022,C00731562,DEM
40023,C00731646,REP
40024,C00731687,REP
40025,C00731711,REP
40026,C00731729,REP
40027,C00731760,REP
40028,C00731802,REP
40029,C00731810,REP
40030,C00731844,DEM
40031,C00731885,REP
40032,C00731893,DEM
40033,C00731901,DEM
40034,C00731919,DEM
40035,C00731927,DEM
40036,C00731943,REP
40037,C00731950,REP
40038,C00731968,DEM
40039,C00731976,DEM
40040,C00731984,REP
40041,C00732024,DEM
40042,C00732040,DEM
40043,C00732099,REP
40044,C00732107,REP
40045,C00732149,REP
40046,C00732156,REP
40047,C00732164,DEM
40048,C00732198,DEM
40049,C00732206,DEM
40050,C00732222,DEM
40051,C00732255,DEM
40052,C00732347,REP
40053,C00732396,DEM
40054,C00732438,DEM
40055,C00732446,DEM
40056,C00732453,DEM
40057,C00732461,REP
40058,C00732495,REP
40059,C00732503,DEM
40060,C00732511,DEM
40061,C00732529,REP
40062,C00732545,DEM
40063,C00732552,DEM
40064,C00732578,REP
40065,C00732586,DEM
40066,C00732594,DEM
40067,C00732602,DEM
40068,C00732628,REP
40069,C00732636,DEM
40070,C00732651,REP
40071,C00732669,DEM
40072,C00732685,REP
40073,C00732693,REP
40074,C00732719,DEM
40075,C00732727,REP
40076,C00732743,DEM
40077,C00732750,DEM
40078,C00732768,REP
40079,C00732776,REP
40080,C00732784,REP
40081,C00732792,DEM
40082,C00732800,DEM
40083,C00732818,DEM
40084,C00732826,DEM
40085,C00732834,DEM
40086,C00732842,REP
40087,C00732867,REP
40088,C00732875,REP
40089,C00732883,DEM
40090,C00732891,DEM
40091,C00732909,DEM
40092,C00732925,REP
40093,C00732933,DEM
40094,C00732941,REP
40095,C00732958,REP
40096,C00732966,REP
40097,C00732974,REP
40098,C00732982,REP
40099,C00732990,REP
40100,C00733014,REP
40101,C00733030,DEM
40102,C00733048,REP
40103,C00733055,DEM
40104,C00733063,DEM
40105,C00733071,DEM
40106,C00733105,REP
40107,C00733113,DEM
40108,C00733139,REP
40109,C00733147,DEM
40110,C00733154,REP
40111,C00733162,REP
40112,C00733170,REP
40113,C00733196,DEM
40114,C00733212,REP
40115,C00733220,REP
40116,C00733238,REP
40117,C00733246,REP
40118,C00733253,DEM
40119,C00733261,DEM
40120,C00733279,DEM
40121,C00733287,REP
40122,C00733311,DEM
40123,C00733329,REP
40124,C00733360,DEM
40125,C00733378,REP
40126,C00733386,DEM
40127,C00733394,REP
40128,C00733410,REP
40129,C00733428,DEM
40130,C00733436,REP
40131,C00733469,REP
40132,C00733477,DEM
40133,C00733485,REP
40134,C00733543,REP
40135,C00733568,REP
40136,C00733584,REP
40137,C00733600,DEM
40138,C00733618,REP
40139,C00733626,REP
40140,C00733642,DEM
40141,C00733659,REP
40142,C00733675,REP
40143,C00733709,DEM
40144,C00733758,REP
40145,C00733790,REP
40146,C00733832,REP
40147,C00733857,REP
40148,C00733873,REP
40149,C00733881,REP
40150,C00733907,REP
40151,C00733923,DEM
40152,C00733931,REP
40153,C00733949,DEM
40154,C00734004,DEM
40155,C00734020,REP
40156,C00734038,DEM
40157,C00734053,REP
40158,C00734061,REP
40159,C00734087,REP
40160,C00734095,DEM
40161,C00734111,REP
40162,C00734145,REP
40163,C00734152,DEM
40164,C00734236,DEM
40165,C00734244,DEM
40166,C00734251,REP
40167,C00734269,DEM
40168,C00734277,REP
40169,C00734293,REP
40170,C00734301,REP
40171,C00734327,REP
40172,C00734335,DEM
40173,C00734343,REP
40174,C00734350,DEM
40175,C00734376,DEM
40176,C00734384,DEM
40177,C00734392,DEM
40178,C00734418,DEM
40179,C00734426,REP
40180,C00734459,REP
40181,C00734467,DEM
40182,C00734475,DEM
40183,C00734491,REP
40184,C00734509,REP
40185,C00734517,REP
40186,C00734533,REP
40187,C00734590,REP
40188,C00734632,DEM
40189,C00734640,REP
40190,C00734673,DEM
40191,C00734699,REP
40192,C00734715,REP
40193,C00734731,REP
40194,C00734756,REP
40195,C00734798,REP
40196,C00734806,REP
40197,C00734830,DEM
40198,C00734855,DEM
40199,C00734863,REP
40200,C00734871,REP
40201,C00734905,DEM
40202,C00734954,REP
40203,C00734962,REP
40204,C00734988,DEM
40205,C00735001,REP
40206,C00735019,REP
40207,C00735027,REP
40208,C00735050,DEM
40209,C00735076,REP
40210,C00735092,DEM
40211,C00735241,DEM
40212,C00735266,REP
40213,C00735274,DEM
40214,C00735290,REP
40215,C00735308,DEM
40216,C00735316,DEM
40217,C00735324,REP
40218,C00735332,REP
40219,C00735365,REP
40220,C00735373,REP
40221,C00735381,DEM
40222,C00735399,DEM
40223,C00735423,DEM
40224,C00735449,REP
40225,C00735464,REP
40226,C00735498,DEM
40227,C00735506,REP
40228,C00735522,REP
40229,C00735530,REP
40230,C00735548,DEM
40231,C00735563,REP
40232,C00735589,REP
40233,C00735597,DEM
40234,C00735613,DEM
40235,C00735639,REP
40236,C00735647,REP
40237,C00735688,REP
40238,C00735720,REP
40239,C00735753,REP
40240,C00735761,REP
40241,C00735795,REP
40242,C00735811,REP
40243,C00735845,DEM
40244,C00735852,REP
40245,C00735860,DEM
40246,C00735886,REP
40247,C00735910,REP
40248,C00735928,REP
40249,C00735944,REP
40250,C00735951,REP
40251,C00735977,DEM
40252,C00735985,REP
40253,C00735993,REP
40254,C00736058,REP
40255,C00736066,REP
40256,C00736074,REP
40257,C00736108,REP
40258,C00736116,REP
40259,C00736165,DEM
40260,C00736181,DEM
40261,C00736199,DEM
40262,C00736207,REP
40263,C00736215,DEM
40264,C00736223,REP
40265,C00736256,DEM
40266,C00736264,REP
40267,C00736298,DEM
40268,C00736348,DEM
40269,C00736355,DEM
40270,C00736363,REP
40271,C00736413,REP
40272,C00736439,REP
40273,C00736462,REP
40274,C00736488,REP
40275,C00736496,DEM
40276,C00736504,DEM
40277,C00736512,REP
40278,C00736520,REP
40279,C00736538,REP
40280,C00736546,REP
40281,C00736561,REP
40282,C00736579,REP
40283,C00736645,REP
40284,C00736652,DEM
40285,C00736694,DEM
40286,C00736736,REP
40287,C00736785,REP
40288,C00736801,REP
40289,C00736843,REP
40290,C00736868,REP
40291,C00736876,DEM
40292,C00736918,DEM
40293,C00736926,REP
40294,C00736959,REP
40295,C00736983,REP
40296,C00737049,DEM
40297,C00737056,DEM
40298,C00737098,REP
40299,C00737106,DEM
40300,C00737122,REP
40301,C00737155,DEM
40302,C00737163,DEM
40303,C00737205,REP
40304,C00737213,DEM
40305,C00737254,REP
40306,C00737288,DEM
40307,C00737312,DEM
40308,C00737320,DEM
40309,C00737346,REP
40310,C00737379,REP
40311,C00737387,REP
40312,C00737395,DEM
40313,C00737403,REP
40314,C00737429,DEM
40315,C00737437,REP
40316,C00737460,REP
40317,C00737478,REP
40318,C00737502,REP
40319,C00737510,REP
40320,C00737551,DEM
40321,C00737619,DEM
40322,C00737635,REP
40323,C00737650,REP
40324,C00737668,REP
40325,C00737692,REP
40326,C00737700,DEM
40327,C00737767,REP
40328,C00737783,DEM
40329,C00737841,DEM
40330,C00737866,REP
40331,C00737924,REP
40332,C00737932,REP
40333,C00737973,DEM
40334,C00737981,REP
40335,C00737999,DEM
40336,C00738013,REP
40337,C00738021,REP
40338,C00738054,DEM
40339,C00738070,REP
40340,C00738096,REP
40341,C00738112,REP
40342,C00738120,REP
40343,C00738161,DEM
40344,C00738195,REP
40345,C00738203,DEM
40346,C00738211,REP
40347,C00738229,DEM
40348,C00738245,REP
40349,C00738278,REP
40350,C00738294,REP
40351,C00738302,REP
40352,C00738328,REP
40353,C00738336,DEM
40354,C00738401,REP
40355,C00738419,DEM
40356,C00738427,REP
40357,C00738492,DEM
40358,C00738500,REP
40359,C00738518,DEM
40360,C00738526,REP
40361,C00738609,REP
40362,C00738617,DEM
40363,C00738625,REP
40364,C00738658,REP
40365,C00738666,REP
40366,C00738757,DEM
40367,C00738799,REP
40368,C00738807,REP
40369,C00738823,DEM
40370,C00738856,DEM
40371,C00738872,REP
40372,C00738914,DEM
40373,C00738930,REP
40374,C00738948,DEM
40375,C00738955,DEM
40376,C00738963,REP
40377,C00738989,REP
40378,C00739045,DEM
40379,C00739128,DEM
40380,C00739136,DEM
40381,C00739144,REP
40382,C00739169,REP
40383,C00739177,REP
40384,C00739201,DEM
40385,C00739219,REP
40386,C00739227,REP
40387,C00739318,REP
40388,C00739334,DEM
40389,C00739383,REP
40390,C00739417,REP
40391,C00739458,REP
40392,C00739466,DEM
40393,C00739581,REP
40394,C00739680,REP
40395,C00739698,DEM
40396,C00739722,REP
40397,C00739813,DEM
40398,C00739839,REP
40399,C00739862,REP
40400,C00739870,REP
40401,C00739896,DEM
40402,C00739946,DEM
40403,C00739953,DEM
40404,C00739995,DEM
40405,C00740050,REP
40406,C00740068,REP
40407,C00740100,REP
40408,C00740118,REP
40409,C00740183,REP
40410,C00740191,DEM
40411,C00740266,REP
40412,C00740332,REP
40413,C00740340,REP
40414,C00740357,REP
40415,C00740373,DEM
40416,C00740449,REP
40417,C00740456,DEM
40418,C00740464,DEM
40419,C00740563,DEM
40420,C00740589,REP
40421,C00740613,REP
40422,C00740621,REP
40423,C00740639,REP
40424,C00740647,DEM
40425,C00740670,REP
40426,C00740696,REP
40427,C00740712,DEM
40428,C00740720,REP
40429,C00740738,REP
40430,C00740753,REP
40431,C00740761,REP
40432,C00740811,REP
40433,C00740837,REP
40434,C00740894,REP
40435,C00740969,REP
40436,C00741033,DEM
40437,C00741058,DEM
40438,C00741074,REP
40439,C00741090,REP
40440,C00741116,DEM
40441,C00741132,REP
40442,C00741157,DEM
40443,C00741165,REP
40444,C00741173,DEM
40445,C00741207,DEM
40446,C00741215,REP
40447,C00741249,DEM
40448,C00741256,REP
40449,C00741389,DEM
40450,C00741397,DEM
40451,C00741447,DEM
40452,C00741454,DEM
40453,C00741462,DEM
40454,C00741470,DEM
40455,C00741538,REP
40456,C00741561,REP
40457,C00741579,DEM
40458,C00741587,DEM
40459,C00741595,DEM
40460,C00741611,DEM
40461,C00741637,DEM
40462,C00741645,REP
40463,C00741660,REP
40464,C00741736,DEM
40465,C00741777,DEM
40466,C00741785,DEM
40467,C00741801,REP
40468,C00741835,DEM
40469,C00741850,REP
40470,C00741868,DEM
40471,C00741884,DEM
40472,C00741900,REP
40473,C00741926,DEM
40474,C00741934,REP
40475,C00741975,DEM
40476,C00741983,DEM
40477,C00741991,DEM
40478,C00742007,REP
40479,C00742015,REP
40480,C00742031,REP
40481,C00742056,DEM
40482,C00742072,DEM
40483,C00742106,REP
40484,C00742148,REP
40485,C00742155,REP
40486,C00742221,REP
40487,C00742247,REP
40488,C00742270,DEM
40489,C00742288,DEM
40490,C00742304,DEM
40491,C00742312,DEM
40492,C00742320,REP
40493,C00742395,DEM
40494,C00742403,REP
40495,C00742452,DEM
40496,C00742460,DEM
40497,C00742502,REP
40498,C00742510,REP
40499,C00742528,REP
40500,C00742544,REP
40501,C00742551,DEM
40502,C00742577,REP
40503,C00742593,REP
40504,C00742619,DEM
